# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -d 05_addRG/bam/SRR11951236.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	b59848e2	179df147	27d5b4f1
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	40211123
SN	filtered sequences:	28842383
SN	sequences:	11368740
SN	is sorted:	1
SN	1st fragments:	11368740
SN	last fragments:	0
SN	reads mapped:	11368740
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	87178	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	2305375
SN	total length:	858887385	# ignores clipping
SN	total first fragment length:	858887385	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	858887385	# ignores clipping
SN	bases mapped (cigar):	852307992	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	average first fragment length:	76
SN	average last fragment length:	0
SN	maximum length:	76
SN	maximum first fragment length:	76
SN	maximum last fragment length:	0
SN	average quality:	34.7
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	1741	0	0	0	0	0	0	0	0	0	0	0	224582	0	0	0	0	0	0	172408	0	0	0	0	0	6958	0	0	0	0	10963051	0	0	0	0	0
FFQ	2	0	0	245	0	0	0	0	0	0	0	0	0	0	0	184695	0	0	0	0	0	0	79447	0	0	0	0	0	2229	0	0	0	0	11102124	0	0	0	0	0
FFQ	3	0	0	20	0	0	0	0	0	0	0	0	0	0	0	160865	0	0	0	0	0	0	75376	0	0	0	0	0	1489	0	0	0	0	11130990	0	0	0	0	0
FFQ	4	0	0	38	0	0	0	0	0	0	0	0	0	0	0	155073	0	0	0	0	0	0	90967	0	0	0	0	0	1839	0	0	0	0	11120823	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137997	0	0	0	0	0	0	96814	0	0	0	0	0	2114	0	0	0	0	11131815	0	0	0	0	0
FFQ	6	0	0	917	0	0	0	0	0	0	0	0	0	0	0	223502	0	0	0	0	0	0	162037	0	0	0	0	0	3906	0	0	0	0	492395	0	0	0	10485983	0
FFQ	7	0	0	6	0	0	0	0	0	0	0	0	0	0	0	198114	0	0	0	0	0	0	133475	0	0	0	0	0	2456	0	0	0	0	491917	0	0	0	10542772	0
FFQ	8	0	0	38	0	0	0	0	0	0	0	0	0	0	0	246496	0	0	0	0	0	0	90830	0	0	0	0	0	890	0	0	0	0	561709	0	0	0	10468777	0
FFQ	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	241952	0	0	0	0	0	0	84929	0	0	0	0	0	705	0	0	0	0	509870	0	0	0	10531282	0
FFQ	10	0	0	184	0	0	0	0	0	0	0	0	0	0	0	266429	0	0	0	0	0	0	117664	0	0	0	0	0	1183	0	0	0	0	532439	0	0	0	10450841	0
FFQ	11	0	0	15	0	0	0	0	0	0	0	0	0	0	0	224503	0	0	0	0	0	0	108103	0	0	0	0	0	1318	0	0	0	0	477347	0	0	0	10557454	0
FFQ	12	0	0	18	0	0	0	0	0	0	0	0	0	0	0	221299	0	0	0	0	0	0	102506	0	0	0	0	0	1602	0	0	0	0	473832	0	0	0	10569483	0
FFQ	13	0	0	64	0	0	0	0	0	0	0	0	0	0	0	227034	0	0	0	0	0	0	108361	0	0	0	0	0	1674	0	0	0	0	485594	0	0	0	10546013	0
FFQ	14	0	0	57	0	0	0	0	0	0	0	0	0	0	0	230818	0	0	0	0	0	0	112578	0	0	0	0	0	1724	0	0	0	0	495750	0	0	0	10527813	0
FFQ	15	0	0	69	0	0	0	0	0	0	0	0	0	0	0	229231	0	0	0	0	0	0	111184	0	0	0	0	0	1637	0	0	0	0	501004	0	0	0	10525615	0
FFQ	16	0	0	42	0	0	0	0	0	0	0	0	0	0	0	227281	0	0	0	0	0	0	111973	0	0	0	0	0	1703	0	0	0	0	503688	0	0	0	10524053	0
FFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229139	0	0	0	0	0	0	113655	0	0	0	0	0	2038	0	0	0	0	511064	0	0	0	10512844	0
FFQ	18	0	0	20	0	0	0	0	0	0	0	0	0	0	0	230809	0	0	0	0	0	0	114446	0	0	0	0	0	2101	0	0	0	0	515853	0	0	0	10505511	0
FFQ	19	0	0	11	0	0	0	0	0	0	0	0	0	0	0	227223	0	0	0	0	0	0	113547	0	0	0	0	0	2332	0	0	0	0	514555	0	0	0	10511072	0
FFQ	20	0	0	58	0	0	0	0	0	0	0	0	0	0	0	229620	0	0	0	0	0	0	115428	0	0	0	0	0	2156	0	0	0	0	518813	0	0	0	10502665	0
FFQ	21	0	0	68	0	0	0	0	0	0	0	0	0	0	0	235761	0	0	0	0	0	0	117184	0	0	0	0	0	2634	0	0	0	0	532308	0	0	0	10480785	0
