# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats results/04_markDuplicates/bam/SRR11951243.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	a9e4cb39	aaf1ea42	b6f22c9b
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	32702845
SN	filtered sequences:	0
SN	sequences:	32702845
SN	is sorted:	1
SN	1st fragments:	32702845
SN	last fragments:	0
SN	reads mapped:	32702845
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	22799024	# PCR or optical duplicate bit set
SN	reads MQ0:	161110	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	1879183
SN	total length:	2470535499	# ignores clipping
SN	total first fragment length:	2470535499	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	2470535499	# ignores clipping
SN	bases mapped (cigar):	2457013812	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	1722314413
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	average first fragment length:	76
SN	average last fragment length:	0
SN	maximum length:	76
SN	maximum first fragment length:	76
SN	maximum last fragment length:	0
SN	average quality:	34.7
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	5868	0	0	0	0	0	0	0	0	0	0	0	634411	0	0	0	0	0	0	482130	0	0	0	0	0	18762	0	0	0	0	31561674	0	0	0	0	0
FFQ	2	0	0	631	0	0	0	0	0	0	0	0	0	0	0	560811	0	0	0	0	0	0	223646	0	0	0	0	0	6061	0	0	0	0	31911696	0	0	0	0	0
FFQ	3	0	0	51	0	0	0	0	0	0	0	0	0	0	0	483414	0	0	0	0	0	0	220673	0	0	0	0	0	4237	0	0	0	0	31994470	0	0	0	0	0
FFQ	4	0	0	79	0	0	0	0	0	0	0	0	0	0	0	456146	0	0	0	0	0	0	269544	0	0	0	0	0	5500	0	0	0	0	31971576	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409697	0	0	0	0	0	0	292309	0	0	0	0	0	6307	0	0	0	0	31994532	0	0	0	0	0
FFQ	6	0	0	2798	0	0	0	0	0	0	0	0	0	0	0	692625	0	0	0	0	0	0	518982	0	0	0	0	0	12566	0	0	0	0	1475796	0	0	0	30000078	0
FFQ	7	0	0	23	0	0	0	0	0	0	0	0	0	0	0	592809	0	0	0	0	0	0	395593	0	0	0	0	0	6746	0	0	0	0	1428241	0	0	0	30279433	0
FFQ	8	0	0	163	0	0	0	0	0	0	0	0	0	0	0	736904	0	0	0	0	0	0	246857	0	0	0	0	0	2270	0	0	0	0	1676230	0	0	0	30040421	0
FFQ	9	0	0	38	0	0	0	0	0	0	0	0	0	0	0	721156	0	0	0	0	0	0	234588	0	0	0	0	0	1765	0	0	0	0	1506457	0	0	0	30238841	0
FFQ	10	0	0	487	0	0	0	0	0	0	0	0	0	0	0	818938	0	0	0	0	0	0	352217	0	0	0	0	0	3387	0	0	0	0	1597423	0	0	0	29930393	0
FFQ	11	0	0	40	0	0	0	0	0	0	0	0	0	0	0	661436	0	0	0	0	0	0	319985	0	0	0	0	0	3727	0	0	0	0	1394804	0	0	0	30322853	0
FFQ	12	0	0	63	0	0	0	0	0	0	0	0	0	0	0	652700	0	0	0	0	0	0	294651	0	0	0	0	0	4303	0	0	0	0	1382735	0	0	0	30368393	0
FFQ	13	0	0	210	0	0	0	0	0	0	0	0	0	0	0	668526	0	0	0	0	0	0	319479	0	0	0	0	0	5042	0	0	0	0	1415155	0	0	0	30294433	0
