# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -d results/06_bqsr/bam/SRR11951240.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	8f6204b2	fa676931	7d838932
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	34442975
SN	filtered sequences:	24627521
SN	sequences:	9815454
SN	is sorted:	1
SN	1st fragments:	9815454
SN	last fragments:	0
SN	reads mapped:	9815454
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	79170	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	1890781
SN	total length:	741666611	# ignores clipping
SN	total first fragment length:	741666611	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	741666611	# ignores clipping
SN	bases mapped (cigar):	735409178	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	average first fragment length:	76
SN	average last fragment length:	0
SN	maximum length:	76
SN	maximum first fragment length:	76
SN	maximum last fragment length:	0
SN	average quality:	23.2
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197974	0	0	0	149148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9466831	0	0	0	0
FFQ	2	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3900	12400	13673	5966	24998	41151	26220	30837	33011	9299	11402	16623	0	0	0	0	0	0	0	0	0	477974	0	0	2742216	1485855	4367673	0	512082	0
FFQ	3	0	0	14	0	0	0	0	0	0	6775	4396	12155	12154	23924	51961	12177	28579	22645	295734	19512	0	3188491	1969903	3454849	240	711945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	4	0	0	15	0	0	0	0	0	0	0	8648	3536	11217	17842	25192	56235	8381	22706	318992	11153	18361	2969620	2121859	3541402	261	680034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	7043	3129	9998	18411	23256	54227	5830	22782	30124	318397	15871	657	2780088	1819663	3989959	0	716019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	6	0	0	847	0	0	0	0	0	0	0	0	11892	3099	19746	34481	26699	93443	211902	37674	57411	1085045	1130386	3303703	2984717	755949	58460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	7	0	0	8	0	0	0	0	0	0	0	5726	4756	24901	24404	56697	43770	35617	254711	40752	15217	1038013	844150	4763483	2237757	397633	27859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	8	0	0	40	0	0	0	0	0	0	0	0	11923	5820	28789	18216	48944	53615	254432	69380	26409	764496	1668060	4202936	2218716	410358	33320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	9	0	0	6	0	0	0	0	0	0	0	0	8674	8130	27953	19468	33754	68419	332785	62081	34931	938294	1403650	3845011	2578153	423640	30505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	10	0	0	153	0	0	0	0	0	0	0	0	0	16975	5404	17891	27800	49686	84667	264736	36850	46159	1165077	1406089	3197428	2681872	814667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	11	0	0	13	0	0	0	0	0	0	0	0	7460	5422	24611	31654	25129	74570	10764	276194	42411	12887	1347430	1199407	3585055	2691401	481046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	12	0	0	11	0	0	0	0	0	0	0	0	6548	7221	26447	19080	31821	65763	15110	371528	38494	16742	1203077	1061499	3816590	2594704	540819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	13	0	0	57	0	0	0	0	0	0	0	0	0	8208	6471	25347	20699	49778	49272	308256	57809	31493	1076776	1276605	3817923	2528893	557867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	14	0	0	46	0	0	0	0	0	0	0	0	0	8531	5860	22537	22848	50563	53106	277635	59562	29653	1125808	1316265	3827621	2454446	560973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
