# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -d results/06_bqsr/bam/SRR11951243.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	82edfa8f	74c0791f	9821e577
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	35966178
SN	filtered sequences:	26062357
SN	sequences:	9903821
SN	is sorted:	1
SN	1st fragments:	9903821
SN	last fragments:	0
SN	reads mapped:	9903821
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	73093	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	1678546
SN	total length:	748221086	# ignores clipping
SN	total first fragment length:	748221086	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	748221086	# ignores clipping
SN	bases mapped (cigar):	742339368	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	average first fragment length:	76
SN	average last fragment length:	0
SN	maximum length:	76
SN	maximum first fragment length:	76
SN	maximum last fragment length:	0
SN	average quality:	23.2
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	1541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203897	0	0	0	155695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9542688	0	0	0
FFQ	2	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3529	23023	5169	6110	26534	27966	43207	31576	34707	9402	10862	18598	0	0	0	0	0	0	0	0	515704	0	0	2164774	2052528	4414703	0	515235	0
FFQ	3	0	0	15	0	0	0	0	0	0	6623	13321	4840	12802	24875	47059	19006	28993	320218	6561	23738	2744723	2410753	3495184	264	744846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	4	0	0	22	0	0	0	0	0	0	0	8430	10660	5216	18545	26860	43434	23120	331391	28324	3769	2563847	2526434	3614076	305	699388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	6945	9141	4658	19121	24410	38844	22337	23539	352505	2947	27328	2419965	2214863	4010257	226	726735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	6	0	0	798	0	0	0	0	0	0	0	0	11832	15581	9981	37093	29207	74449	45428	242763	61851	515692	1783840	3426878	2816835	831262	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	7	0	0	9	0	0	0	0	0	0	0	5757	13650	18300	26598	59608	56818	25508	59549	254304	16033	478415	1507724	4870148	2074508	436892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	8	0	0	46	0	0	0	0	0	0	0	0	12493	18154	18782	19677	51758	60432	42526	293040	21227	467609	2109619	4243333	2091225	453840	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	9	0	0	10	0	0	0	0	0	0	0	0	8840	20663	20134	22096	52033	48637	45684	392988	22599	519757	1922045	3941586	2427908	458764	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	10	0	0	157	0	0	0	0	0	0	0	0	0	17127	14354	11551	28584	52720	74746	38768	292119	157148	525348	2142348	3027302	2756122	765427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	11	0	0	14	0	0	0	0	0	0	0	0	7782	20287	12524	34148	27426	69643	29226	37374	286463	100034	537467	2124932	3435527	2723210	457764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	12	0	0	12	0	0	0	0	0	0	0	0	0	6762	21998	18155	22776	48257	61651	25492	389116	116332	616755	1753883	3661503	2637951	523178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	13	0	0	50	0	0	0	0	0	0	0	0	8602	20508	12367	19665	37003	69217	34467	39411	324727	106098	551476	1905563	3654210	2583733	536724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	14	0	0	34	0	0	0	0	0	0	0	0	8509	17309	11100	21759	37629	73793	34730	40125	292996	108738	554071	1985932	3674839	2509742	532515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	15	0	0	47	0	0	0	0	0	0	0	0	0	8770	16409	13312	25212	54417	50818	44719	318933	20649	555033	1962698	3810459	2419682	602663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	16	0	0	20	0	0	0	0	0	0	0	0	0	8528	16676	13604	24648	54369	48889	44543	320318	19883	567418	1983875	3741728	2437459	621863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	17	0	0	1	0	0	0	0	0	0	0	0	0	8196	17716	14257	25035	54718	48779	45368	325826	20120	574304	1951806	3721971	2465040	630684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	18	0	0	22	0	0	0	0	0	0	0	0	8243	17476	12383	22506	39408	69854	21437	53986	312018	6160	566829	1941766	3699587	2487452	644694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	19	0	0	12	0	0	0	0	0	0	0	0	0	7555	17406	14292	24876	55686	64123	28725	321639	118407	595883	2001334	3563384	2503534	586965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	20	0	0	55	0	0	0	0	0	0	0	0	0	7564	17920	14308	24275	57740	64540	29079	327716	118099	604242	1990197	3535815	2525288	586983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	21	0	0	49	0	0	0	0	0	0	0	0	7847	18162	12483	23308	41578	72118	21266	55711	312431	6398	563754	1940378	3725481	2468939	633918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	22	0	0	90	0	0	0	0	0	0	0	0	7892	18321	12692	23442	42683	72194	38230	40508	308848	107625	599217	1994284	3549366	2507219	581210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	23	0	0	96	0	0	0	0	0	0	0	0	7757	18566	12723	23996	42032	72689	38189	40444	310029	107584	607621	1996594	3551739	2491578	582184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	24	0	0	383	0	0	0	0	0	0	0	0	8181	19198	13386	24376	45345	74201	22840	59264	311365	5830	564497	1964097	3703711	2455178	631969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	25	0	0	35	0	0	0	0	0	0	0	0	8288	19612	13326	25163	44252	74761	22993	59422	309259	5481	559740	1971475	3715205	2454044	620765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	26	0	0	14	0	0	0	0	0	0	0	8529	20461	14063	25893	46838	77086	23530	44066	65938	269531	23791	542479	1968146	3688657	2462182	622617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	27	0	0	81	0	0	0	0	0	0	0	8941	20493	14188	27694	46842	77763	24587	60549	48409	265594	125892	586619	1980184	3528412	2498262	589311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	28	0	0	177	0	0	0	0	0	0	0	9275	20176	14167	27910	48087	78042	24932	61720	48293	263058	125933	582315	2001682	3528971	2488702	580381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	29	0	0	9	0	0	0	0	0	0	0	9483	20355	14192	28674	47884	78148	25914	43993	64676	266511	21305	546729	1970590	3694702	2445534	625122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	30	0	0	16	0	0	0	0	0	0	0	10298	20825	14340	29949	49946	79502	26995	44117	65491	264270	21221	546885	1948539	3690207	2451841	639379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	31	0	0	29	0	0	0	0	0	0	0	10274	20792	14634	31450	49109	81182	27452	61797	47607	261564	123979	582675	1988030	3538402	2480269	584576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	32	0	0	33	0	0	0	0	0	0	0	11152	20887	15076	31793	50850	81865	27705	63203	46609	263870	124616	586016	2001404	3519977	2477064	581701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	33	0	0	28	0	0	0	0	0	0	0	11509	21138	15031	33765	50465	82156	28967	63420	47866	259876	132785	588306	1977787	3527741	2473989	588992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	34	0	0	69	0	0	0	0	0	0	0	11725	22044	15422	33725	52461	84207	29801	65250	47120	259904	124463	584310	2009403	3526116	2461360	576441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	35	0	0	7	0	0	0	0	0	0	0	12269	22285	15570	35278	52222	84926	29468	64674	45659	264674	124923	592848	2004688	3514946	2465075	574309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	36	0	0	98	0	0	0	0	0	0	0	12732	22679	15502	34845	52717	84166	30355	65123	44480	263835	121087	592350	1998477	3505884	2477710	581679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	37	0	0	19	0	0	0	0	0	0	0	12880	22639	15944	36679	53078	84296	30880	65653	47178	261421	136476	594782	1998063	3501865	2466261	575537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	38	0	0	4	0	0	0	0	0	0	0	13393	23542	15673	36940	55132	84806	32194	49282	61231	265581	15182	557827	1974082	3663068	2432483	623157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	39	0	0	42	0	0	0	0	0	0	0	13786	23241	16126	39174	55222	85836	33219	65948	46788	258992	137075	602468	1977552	3482071	2479854	586124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	40	0	0	55	0	0	0	0	0	0	0	14421	23396	16169	39642	56373	86442	33475	66690	43394	259723	119890	593453	2004724	3494093	2474778	576730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	41	0	0	182	0	0	0	0	0	0	0	14531	23482	16580	41264	55731	87334	34258	66916	45507	257244	137742	601734	1988251	3482416	2474486	575706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	42	0	0	31	0	0	0	0	0	0	0	15521	23511	16290	41423	57262	87207	35240	66833	42456	258446	119549	593475	1988427	3493145	2478724	585762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	43	0	0	10	0	0	0	0	0	0	0	15807	23876	16584	44580	57089	90588	35178	68408	42962	256035	120496	591172	2002168	3509775	2454884	573607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	44	0	0	209	0	0	0	0	0	0	0	16011	24108	16667	43347	58024	89718	35343	69133	45338	255142	138327	599477	1989436	3494579	2455994	572292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
