# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -d 04_splitNCigar/bam/SRR11951247.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	08ea224e	22ce1460	0f39e8ee
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	36537953
SN	filtered sequences:	26458762
SN	sequences:	10079191
SN	is sorted:	1
SN	1st fragments:	10079191
SN	last fragments:	0
SN	reads mapped:	10079191
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	85039	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	2328551
SN	total length:	761548872	# ignores clipping
SN	total first fragment length:	761548872	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	761548872	# ignores clipping
SN	bases mapped (cigar):	755259140	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	average first fragment length:	76
SN	average last fragment length:	0
SN	maximum length:	76
SN	maximum first fragment length:	76
SN	maximum last fragment length:	0
SN	average quality:	34.7
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	1474	0	0	0	0	0	0	0	0	0	0	0	200133	0	0	0	0	0	0	154958	0	0	0	0	0	6075	0	0	0	0	9716551	0	0	0	0	0
FFQ	2	0	0	191	0	0	0	0	0	0	0	0	0	0	0	167368	0	0	0	0	0	0	71375	0	0	0	0	0	1949	0	0	0	0	9838308	0	0	0	0	0
FFQ	3	0	0	15	0	0	0	0	0	0	0	0	0	0	0	143782	0	0	0	0	0	0	67781	0	0	0	0	0	1391	0	0	0	0	9866222	0	0	0	0	0
FFQ	4	0	0	27	0	0	0	0	0	0	0	0	0	0	0	139249	0	0	0	0	0	0	81777	0	0	0	0	0	1692	0	0	0	0	9856446	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123562	0	0	0	0	0	0	86572	0	0	0	0	0	1942	0	0	0	0	9867115	0	0	0	0	0
FFQ	6	0	0	878	0	0	0	0	0	0	0	0	0	0	0	203000	0	0	0	0	0	0	145785	0	0	0	0	0	3704	0	0	0	0	441159	0	0	0	9284665	0
FFQ	7	0	0	6	0	0	0	0	0	0	0	0	0	0	0	179508	0	0	0	0	0	0	120265	0	0	0	0	0	2148	0	0	0	0	440264	0	0	0	9337000	0
FFQ	8	0	0	41	0	0	0	0	0	0	0	0	0	0	0	223236	0	0	0	0	0	0	80487	0	0	0	0	0	799	0	0	0	0	503601	0	0	0	9271027	0
FFQ	9	0	0	8	0	0	0	0	0	0	0	0	0	0	0	219380	0	0	0	0	0	0	76201	0	0	0	0	0	638	0	0	0	0	457946	0	0	0	9325018	0
FFQ	10	0	0	157	0	0	0	0	0	0	0	0	0	0	0	241559	0	0	0	0	0	0	104636	0	0	0	0	0	1089	0	0	0	0	479126	0	0	0	9252624	0
FFQ	11	0	0	16	0	0	0	0	0	0	0	0	0	0	0	204116	0	0	0	0	0	0	99086	0	0	0	0	0	1280	0	0	0	0	428991	0	0	0	9345702	0
FFQ	12	0	0	13	0	0	0	0	0	0	0	0	0	0	0	201713	0	0	0	0	0	0	93747	0	0	0	0	0	1477	0	0	0	0	427209	0	0	0	9355032	0
FFQ	13	0	0	65	0	0	0	0	0	0	0	0	0	0	0	207064	0	0	0	0	0	0	100537	0	0	0	0	0	1460	0	0	0	0	432656	0	0	0	9337409	0
FFQ	14	0	0	50	0	0	0	0	0	0	0	0	0	0	0	210258	0	0	0	0	0	0	99334	0	0	0	0	0	1538	0	0	0	0	447046	0	0	0	9320965	0
FFQ	15	0	0	68	0	0	0	0	0	0	0	0	0	0	0	210890	0	0	0	0	0	0	99623	0	0	0	0	0	1399	0	0	0	0	450147	0	0	0	9317064	0
FFQ	16	0	0	30	0	0	0	0	0	0	0	0	0	0	0	207675	0	0	0	0	0	0	100793	0	0	0	0	0	1521	0	0	0	0	451334	0	0	0	9317838	0
FFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209184	0	0	0	0	0	0	103228	0	0	0	0	0	1836	0	0	0	0	458937	0	0	0	9306006	0
FFQ	18	0	0	21	0	0	0	0	0	0	0	0	0	0	0	209967	0	0	0	0	0	0	103088	0	0	0	0	0	1833	0	0	0	0	463225	0	0	0	9301057	0
FFQ	19	0	0	6	0	0	0	0	0	0	0	0	0	0	0	207656	0	0	0	0	0	0	103111	0	0	0	0	0	2062	0	0	0	0	460414	0	0	0	9305942	0
FFQ	20	0	0	63	0	0	0	0	0	0	0	0	0	0	0	209105	0	0	0	0	0	0	103808	0	0	0	0	0	1983	0	0	0	0	464391	0	0	0	9299841	0
FFQ	21	0	0	53	0	0	0	0	0	0	0	0	0	0	0	214311	0	0	0	0	0	0	106372	0	0	0	0	0	2348	0	0	0	0	477592	0	0	0	9278515	0
FFQ	22	0	0	97	0	0	0	0	0	0	0	0	0	0	0	217703	0	0	0	0	0	0	104472	0	0	0	0	0	2905	0	0	0	0	482394	0	0	0	9271620	0
FFQ	23	0	0	72	0	0	0	0	0	0	0	0	0	0	0	219022	0	0	0	0	0	0	100857	0	0	0	0	0	3665	0	0	0	0	482633	0	0	0	9272942	0
FFQ	24	0	0	390	0	0	0	0	0	0	0	0	0	0	0	227640	0	0	0	0	0	0	103437	0	0	0	0	0	4803	0	0	0	0	497269	0	0	0	9245652	0
FFQ	25	0	0	27	0	0	0	0	0	0	0	0	0	0	0	230685	0	0	0	0	0	0	100827	0	0	0	0	0	6190	0	0	0	0	497834	0	0	0	9243628	0
FFQ	26	0	0	9	0	0	0	0	0	0	0	0	0	0	0	241368	0	0	0	0	0	0	100317	0	0	0	0	0	7411	0	0	0	0	492222	0	0	0	9237864	0
FFQ	27	0	0	79	0	0	0	0	0	0	0	0	0	0	0	247012	0	0	0	0	0	0	99514	0	0	0	0	0	10152	0	0	0	0	496863	0	0	0	9225571	0
FFQ	28	0	0	153	0	0	0	0	0	0	0	0	0	0	0	250015	0	0	0	0	0	0	96132	0	0	0	0	0	12538	0	0	0	0	496914	0	0	0	9223439	0
FFQ	29	0	0	5	0	0	0	0	0	0	0	0	0	0	0	253616	0	0	0	0	0	0	92050	0	0	0	0	0	14751	0	0	0	0	495755	0	0	0	9223014	0
FFQ	30	0	0	14	0	0	0	0	0	0	0	0	0	0	0	261583	0	0	0	0	0	0	92689	0	0	0	0	0	18072	0	0	0	0	501690	0	0	0	9205143	0
FFQ	31	0	0	30	0	0	0	0	0	0	0	0	0	0	0	267175	0	0	0	0	0	0	89022	0	0	0	0	0	21006	0	0	0	0	502011	0	0	0	9199947	0
FFQ	32	0	0	22	0	0	0	0	0	0	0	0	0	0	0	272426	0	0	0	0	0	0	85576	0	0	0	0	0	24930	0	0	0	0	503230	0	0	0	9193007	0
FFQ	33	0	0	32	0	0	0	0	0	0	0	0	0	0	0	278669	0	0	0	0	0	0	81693	0	0	0	0	0	28721	0	0	0	0	501951	0	0	0	9188125	0
FFQ	34	0	0	66	0	0	0	0	0	0	0	0	0	0	0	286088	0	0	0	0	0	0	83597	0	0	0	0	0	29622	0	0	0	0	508897	0	0	0	9170921	0
FFQ	35	0	0	7	0	0	0	0	0	0	0	0	0	0	0	291374	0	0	0	0	0	0	79243	0	0	0	0	0	33945	0	0	0	0	506816	0	0	0	9167806	0
FFQ	36	0	0	112	0	0	0	0	0	0	0	0	0	0	0	294019	0	0	0	0	0	0	75424	0	0	0	0	0	37452	0	0	0	0	502794	0	0	0	9169320	0
FFQ	37	0	0	19	0	0	0	0	0	0	0	0	0	0	0	299962	0	0	0	0	0	0	73381	0	0	0	0	0	40481	0	0	0	0	503612	0	0	0	9161597	0
FFQ	38	0	0	5	0	0	0	0	0	0	0	0	0	0	0	306566	0	0	0	0	0	0	72007	0	0	0	0	0	42792	0	0	0	0	504579	0	0	0	9153037	0
FFQ	39	0	0	33	0	0	0	0	0	0	0	0	0	0	0	312482	0	0	0	0	0	0	67800	0	0	0	0	0	46078	0	0	0	0	506902	0	0	0	9145622	0
