# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats 03_markDuplicates/bam/SRR11951246.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	697dd2ec	fa4b89fa	ff422a46
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	29351535
SN	filtered sequences:	0
SN	sequences:	29351535
SN	is sorted:	1
SN	1st fragments:	29351535
SN	last fragments:	0
SN	reads mapped:	29351535
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	23317019	# PCR or optical duplicate bit set
SN	reads MQ0:	262781	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	2583794
SN	total length:	2217634189	# ignores clipping
SN	total first fragment length:	2217634189	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	2217634189	# ignores clipping
SN	bases mapped (cigar):	2204701631	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	1761654936
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	average first fragment length:	76
SN	average last fragment length:	0
SN	maximum length:	76
SN	maximum first fragment length:	76
SN	maximum last fragment length:	0
SN	average quality:	34.7
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	5124	0	0	0	0	0	0	0	0	0	0	0	561897	0	0	0	0	0	0	402451	0	0	0	0	0	16356	0	0	0	0	28365707	0	0	0	0	0
FFQ	2	0	0	566	0	0	0	0	0	0	0	0	0	0	0	475199	0	0	0	0	0	0	188357	0	0	0	0	0	4965	0	0	0	0	28682448	0	0	0	0	0
FFQ	3	0	0	40	0	0	0	0	0	0	0	0	0	0	0	414531	0	0	0	0	0	0	182512	0	0	0	0	0	3492	0	0	0	0	28750960	0	0	0	0	0
FFQ	4	0	0	65	0	0	0	0	0	0	0	0	0	0	0	392810	0	0	0	0	0	0	227249	0	0	0	0	0	4638	0	0	0	0	28726773	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354632	0	0	0	0	0	0	249543	0	0	0	0	0	5524	0	0	0	0	28741836	0	0	0	0	0
FFQ	6	0	0	2544	0	0	0	0	0	0	0	0	0	0	0	587193	0	0	0	0	0	0	427456	0	0	0	0	0	10732	0	0	0	0	1297277	0	0	0	27026333	0
FFQ	7	0	0	19	0	0	0	0	0	0	0	0	0	0	0	512321	0	0	0	0	0	0	338369	0	0	0	0	0	5891	0	0	0	0	1252119	0	0	0	27242816	0
FFQ	8	0	0	145	0	0	0	0	0	0	0	0	0	0	0	635085	0	0	0	0	0	0	206949	0	0	0	0	0	2002	0	0	0	0	1475034	0	0	0	27032320	0
FFQ	9	0	0	35	0	0	0	0	0	0	0	0	0	0	0	625728	0	0	0	0	0	0	196344	0	0	0	0	0	1593	0	0	0	0	1335971	0	0	0	27191864	0
FFQ	10	0	0	482	0	0	0	0	0	0	0	0	0	0	0	711793	0	0	0	0	0	0	300847	0	0	0	0	0	3012	0	0	0	0	1411209	0	0	0	26924192	0
