# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats 03_markDuplicates/bam/SRR11951249.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	43938a27	046a0f21	b657b1ba
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	33370732
SN	filtered sequences:	0
SN	sequences:	33370732
SN	is sorted:	1
SN	1st fragments:	33370732
SN	last fragments:	0
SN	reads mapped:	33370732
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	22719106	# PCR or optical duplicate bit set
SN	reads MQ0:	185371	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	2084462
SN	total length:	2521251117	# ignores clipping
SN	total first fragment length:	2521251117	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	2521251117	# ignores clipping
SN	bases mapped (cigar):	2507256770	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	1716509520
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	average first fragment length:	76
SN	average last fragment length:	0
SN	maximum length:	76
SN	maximum first fragment length:	76
SN	maximum last fragment length:	0
SN	average quality:	34.7
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	5822	0	0	0	0	0	0	0	0	0	0	0	639863	0	0	0	0	0	0	483494	0	0	0	0	0	19776	0	0	0	0	32221777	0	0	0	0	0
FFQ	2	0	0	691	0	0	0	0	0	0	0	0	0	0	0	555607	0	0	0	0	0	0	224239	0	0	0	0	0	5980	0	0	0	0	32584215	0	0	0	0	0
FFQ	3	0	0	59	0	0	0	0	0	0	0	0	0	0	0	483124	0	0	0	0	0	0	219559	0	0	0	0	0	4337	0	0	0	0	32663653	0	0	0	0	0
FFQ	4	0	0	82	0	0	0	0	0	0	0	0	0	0	0	458470	0	0	0	0	0	0	269649	0	0	0	0	0	5436	0	0	0	0	32637095	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410923	0	0	0	0	0	0	291896	0	0	0	0	0	6314	0	0	0	0	32661599	0	0	0	0	0
FFQ	6	0	0	2838	0	0	0	0	0	0	0	0	0	0	0	674654	0	0	0	0	0	0	494411	0	0	0	0	0	12111	0	0	0	0	1477126	0	0	0	30709592	0
FFQ	7	0	0	27	0	0	0	0	0	0	0	0	0	0	0	579707	0	0	0	0	0	0	381300	0	0	0	0	0	6653	0	0	0	0	1425589	0	0	0	30977456	0
FFQ	8	0	0	178	0	0	0	0	0	0	0	0	0	0	0	721651	0	0	0	0	0	0	241392	0	0	0	0	0	2277	0	0	0	0	1670918	0	0	0	30734316	0
FFQ	9	0	0	33	0	0	0	0	0	0	0	0	0	0	0	706572	0	0	0	0	0	0	225656	0	0	0	0	0	1841	0	0	0	0	1516807	0	0	0	30919823	0
FFQ	10	0	0	502	0	0	0	0	0	0	0	0	0	0	0	805226	0	0	0	0	0	0	344634	0	0	0	0	0	3310	0	0	0	0	1607653	0	0	0	30609407	0
