# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -d 07_recalBases/bam/SRR11951237.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	36191275	2fc4f54d	3b036c43
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	38688124
SN	filtered sequences:	26076068
SN	sequences:	12612056
SN	is sorted:	1
SN	1st fragments:	12612056
SN	last fragments:	0
SN	reads mapped:	12612056
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	88370	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	2288561
SN	total length:	952782061	# ignores clipping
SN	total first fragment length:	952782061	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	952782061	# ignores clipping
SN	bases mapped (cigar):	946090576	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	average first fragment length:	76
SN	average last fragment length:	0
SN	maximum length:	76
SN	maximum first fragment length:	76
SN	maximum last fragment length:	0
SN	average quality:	22.8
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	1903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253197	0	0	0	0	193710	0	0	0	0	0	0	0	0	0	0	0	0	0	12163246	0	0	0	0
FFQ	2	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4223	28327	6770	2083	20192	35848	69940	24090	56453	22209	0	27312	0	0	0	0	0	0	0	0	0	660580	0	0	4304010	2741971	3906440	0	701389	0
FFQ	3	0	0	19	0	0	0	0	0	0	7565	16817	6123	4869	32536	44913	48103	23408	46249	407591	32597	112	5501224	2394127	3101832	354	943617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	4	0	0	32	0	0	0	0	0	0	0	9618	13569	6500	6063	33466	53254	48386	19233	465105	156	37867	5356517	2260954	3386726	359	914251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	7767	11638	6068	5351	25173	36541	63755	8382	29852	457469	0	36424	4958143	2238224	3782128	247	944894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	6	0	0	1090	0	0	0	0	0	0	0	0	13216	18246	12428	13830	43545	86110	359325	35295	87500	552584	4270085	3489468	2562457	987802	79075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	7	0	0	8	0	0	0	0	0	0	0	0	6432	24061	23848	63426	19431	57799	375866	24543	75209	502962	4346734	5022901	1493344	536496	38996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	8	0	0	62	0	0	0	0	0	0	0	0	13623	22241	22514	14442	44476	65209	388884	72507	39031	466432	5348183	3887964	1631630	548068	46790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	9	0	0	9	0	0	0	0	0	0	0	0	9449	25123	21375	12539	29546	80797	500423	55397	69472	543112	4896735	3888344	1875959	560555	43221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	10	0	0	202	0	0	0	0	0	0	0	0	0	18794	17534	13794	8503	42416	435574	90728	28844	638486	4379070	3353108	2506775	993943	84285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
