# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -d 07_recalBases/bam/SRR11951247.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	e8115baf	963d9f61	934b350a
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	36537953
SN	filtered sequences:	26458762
SN	sequences:	10079191
SN	is sorted:	1
SN	1st fragments:	10079191
SN	last fragments:	0
SN	reads mapped:	10079191
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	85039	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	2109149
SN	total length:	761548872	# ignores clipping
SN	total first fragment length:	761548872	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	761548872	# ignores clipping
SN	bases mapped (cigar):	755259140	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	average first fragment length:	76
SN	average last fragment length:	0
SN	maximum length:	76
SN	maximum first fragment length:	76
SN	maximum last fragment length:	0
SN	average quality:	22.8
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	1474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6075	200133	0	0	0	154958	0	0	0	0	0	0	0	0	0	0	0	0	0	9716551	0	0	0	0
FFQ	2	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3807	21979	5284	17819	17438	47550	39816	42280	11406	12354	5729	15230	0	0	0	0	0	0	0	496887	0	0	1218650	3089590	1365092	3128987	539102	0	0
FFQ	3	0	0	15	0	0	0	0	0	0	7081	12733	4657	26688	11141	66685	15312	327433	8792	6596	1926941	3366755	1075737	2482325	740049	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	4	0	0	27	0	0	0	0	0	0	0	8931	10515	4801	30840	14660	67282	9974	336934	12094	11218	1680334	3528508	973412	2688184	701477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	7250	8781	4619	29162	14087	62303	7301	351995	14053	12466	1291550	3459383	1048294	3030540	737407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	6	0	0	878	0	0	0	0	0	0	0	0	11835	14516	15499	42131	48076	87448	32224	271210	84961	146006	2646045	1114309	3589308	1196201	778544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	7	0	0	6	0	0	0	0	0	0	0	5939	13319	19038	30157	52650	70044	36864	60697	229342	80599	151581	2377319	1397316	4484661	655077	414582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	8	0	0	41	0	0	0	0	0	0	0	0	12018	17499	19153	26166	43155	95892	34972	280799	100872	219007	3326806	1154981	3897571	424525	425734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	9	0	0	8	0	0	0	0	0	0	0	0	8706	19886	21003	30891	40151	87767	32494	384131	69502	191684	2931420	1324366	3916545	586287	434350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FFQ	10	0	0	157	0	0	0	0	0	0	0	0	0	16952	13670	13853	38096	58614	94470	283549	54712	92366	3082761	832634	3827241	895621	774495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
