# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -d 05_addRG/bam/SRR11951238.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	baa4f270	feffc27c	43f4cf29
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	37193080
SN	filtered sequences:	25484343
SN	sequences:	11708737
SN	is sorted:	1
SN	1st fragments:	11708737
SN	last fragments:	0
SN	reads mapped:	11708737
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	88649	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	2180066
SN	total length:	884550278	# ignores clipping
SN	total first fragment length:	884550278	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	884550278	# ignores clipping
SN	bases mapped (cigar):	878193251	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	average first fragment length:	76
SN	average last fragment length:	0
SN	maximum length:	76
SN	maximum first fragment length:	76
SN	maximum last fragment length:	0
SN	average quality:	34.7
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	1774	0	0	0	0	0	0	0	0	0	0	0	228933	0	0	0	0	0	0	180873	0	0	0	0	0	7103	0	0	0	0	11290054	0	0	0	0	0
FFQ	2	0	0	225	0	0	0	0	0	0	0	0	0	0	0	191411	0	0	0	0	0	0	82072	0	0	0	0	0	2248	0	0	0	0	11432781	0	0	0	0	0
FFQ	3	0	0	28	0	0	0	0	0	0	0	0	0	0	0	165334	0	0	0	0	0	0	79197	0	0	0	0	0	1559	0	0	0	0	11462619	0	0	0	0	0
FFQ	4	0	0	23	0	0	0	0	0	0	0	0	0	0	0	159362	0	0	0	0	0	0	94354	0	0	0	0	0	1951	0	0	0	0	11453047	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142427	0	0	0	0	0	0	99923	0	0	0	0	0	2121	0	0	0	0	11464266	0	0	0	0	0
FFQ	6	0	0	1051	0	0	0	0	0	0	0	0	0	0	0	229853	0	0	0	0	0	0	165753	0	0	0	0	0	4117	0	0	0	0	509122	0	0	0	10798841	0
FFQ	7	0	0	6	0	0	0	0	0	0	0	0	0	0	0	202893	0	0	0	0	0	0	135569	0	0	0	0	0	2510	0	0	0	0	506452	0	0	0	10861307	0
FFQ	8	0	0	54	0	0	0	0	0	0	0	0	0	0	0	251708	0	0	0	0	0	0	90745	0	0	0	0	0	909	0	0	0	0	582523	0	0	0	10782798	0
FFQ	9	0	0	7	0	0	0	0	0	0	0	0	0	0	0	245496	0	0	0	0	0	0	84680	0	0	0	0	0	735	0	0	0	0	527996	0	0	0	10849823	0
FFQ	10	0	0	178	0	0	0	0	0	0	0	0	0	0	0	273490	0	0	0	0	0	0	120255	0	0	0	0	0	1237	0	0	0	0	548838	0	0	0	10764739	0
FFQ	11	0	0	13	0	0	0	0	0	0	0	0	0	0	0	228896	0	0	0	0	0	0	111722	0	0	0	0	0	1430	0	0	0	0	490987	0	0	0	10875689	0
FFQ	12	0	0	13	0	0	0	0	0	0	0	0	0	0	0	226387	0	0	0	0	0	0	105337	0	0	0	0	0	1556	0	0	0	0	489151	0	0	0	10886293	0
FFQ	13	0	0	71	0	0	0	0	0	0	0	0	0	0	0	231588	0	0	0	0	0	0	111818	0	0	0	0	0	1683	0	0	0	0	499332	0	0	0	10864245	0
FFQ	14	0	0	54	0	0	0	0	0	0	0	0	0	0	0	236147	0	0	0	0	0	0	114474	0	0	0	0	0	1790	0	0	0	0	511268	0	0	0	10845004	0
FFQ	15	0	0	62	0	0	0	0	0	0	0	0	0	0	0	234202	0	0	0	0	0	0	116437	0	0	0	0	0	1738	0	0	0	0	512519	0	0	0	10843779	0
FFQ	16	0	0	35	0	0	0	0	0	0	0	0	0	0	0	232710	0	0	0	0	0	0	115710	0	0	0	0	0	1867	0	0	0	0	516935	0	0	0	10841480	0
FFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235130	0	0	0	0	0	0	116611	0	0	0	0	0	2179	0	0	0	0	526216	0	0	0	10828601	0
FFQ	18	0	0	27	0	0	0	0	0	0	0	0	0	0	0	235544	0	0	0	0	0	0	117144	0	0	0	0	0	2191	0	0	0	0	531358	0	0	0	10822473	0
FFQ	19	0	0	16	0	0	0	0	0	0	0	0	0	0	0	233464	0	0	0	0	0	0	116080	0	0	0	0	0	2403	0	0	0	0	529063	0	0	0	10827711	0
FFQ	20	0	0	75	0	0	0	0	0	0	0	0	0	0	0	234829	0	0	0	0	0	0	117782	0	0	0	0	0	2320	0	0	0	0	535339	0	0	0	10818392	0
FFQ	21	0	0	48	0	0	0	0	0	0	0	0	0	0	0	241164	0	0	0	0	0	0	120756	0	0	0	0	0	2547	0	0	0	0	549886	0	0	0	10794336	0
FFQ	22	0	0	93	0	0	0	0	0	0	0	0	0	0	0	245367	0	0	0	0	0	0	117672	0	0	0	0	0	3349	0	0	0	0	555073	0	0	0	10787183	0
FFQ	23	0	0	89	0	0	0	0	0	0	0	0	0	0	0	246083	0	0	0	0	0	0	113837	0	0	0	0	0	4308	0	0	0	0	555836	0	0	0	10788584	0
FFQ	24	0	0	394	0	0	0	0	0	0	0	0	0	0	0	255763	0	0	0	0	0	0	116012	0	0	0	0	0	5572	0	0	0	0	571287	0	0	0	10759709	0
FFQ	25	0	0	44	0	0	0	0	0	0	0	0	0	0	0	259766	0	0	0	0	0	0	113205	0	0	0	0	0	6981	0	0	0	0	573390	0	0	0	10755351	0
FFQ	26	0	0	13	0	0	0	0	0	0	0	0	0	0	0	271256	0	0	0	0	0	0	113058	0	0	0	0	0	8621	0	0	0	0	567323	0	0	0	10748466	0
FFQ	27	0	0	99	0	0	0	0	0	0	0	0	0	0	0	275731	0	0	0	0	0	0	111310	0	0	0	0	0	11664	0	0	0	0	570148	0	0	0	10739785	0
FFQ	28	0	0	175	0	0	0	0	0	0	0	0	0	0	0	280686	0	0	0	0	0	0	108371	0	0	0	0	0	14286	0	0	0	0	572531	0	0	0	10732688	0
FFQ	29	0	0	12	0	0	0	0	0	0	0	0	0	0	0	283993	0	0	0	0	0	0	104047	0	0	0	0	0	16913	0	0	0	0	570316	0	0	0	10733456	0
FFQ	30	0	0	12	0	0	0	0	0	0	0	0	0	0	0	292582	0	0	0	0	0	0	104306	0	0	0	0	0	20434	0	0	0	0	578071	0	0	0	10713332	0
