# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -d results/03_addRG/bam/SRR11951240.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	fc0ae2fe	6ef0a4df	469a3447
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	31676782
SN	filtered sequences:	0
SN	sequences:	31676782
SN	is sorted:	1
SN	1st fragments:	31676782
SN	last fragments:	0
SN	reads mapped:	31676782
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	188528	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	2099819
SN	total length:	2393547862	# ignores clipping
SN	total first fragment length:	2393547862	# ignores clipping
SN	total last fragment length:	0	# ignores clipping
SN	bases mapped:	2393547862	# ignores clipping
SN	bases mapped (cigar):	2379492990	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	average first fragment length:	76
SN	average last fragment length:	0
SN	maximum length:	76
SN	maximum first fragment length:	76
SN	maximum last fragment length:	0
SN	average quality:	34.7
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	0.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	5597	0	0	0	0	0	0	0	0	0	0	0	603809	0	0	0	0	0	0	454699	0	0	0	0	0	18081	0	0	0	0	30594596	0	0	0	0	0
FFQ	2	0	0	627	0	0	0	0	0	0	0	0	0	0	0	526641	0	0	0	0	0	0	210991	0	0	0	0	0	5665	0	0	0	0	30932858	0	0	0	0	0
FFQ	3	0	0	50	0	0	0	0	0	0	0	0	0	0	0	456742	0	0	0	0	0	0	206221	0	0	0	0	0	3845	0	0	0	0	31009924	0	0	0	0	0
FFQ	4	0	0	76	0	0	0	0	0	0	0	0	0	0	0	431267	0	0	0	0	0	0	253739	0	0	0	0	0	5295	0	0	0	0	30986405	0	0	0	0	0
FFQ	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	389332	0	0	0	0	0	0	276111	0	0	0	0	0	6146	0	0	0	0	31005192	0	0	0	0	0
FFQ	6	0	0	2634	0	0	0	0	0	0	0	0	0	0	0	640213	0	0	0	0	0	0	465995	0	0	0	0	0	11505	0	0	0	0	1406534	0	0	0	29149901	0
FFQ	7	0	0	23	0	0	0	0	0	0	0	0	0	0	0	552528	0	0	0	0	0	0	364744	0	0	0	0	0	6424	0	0	0	0	1355204	0	0	0	29397859	0
FFQ	8	0	0	175	0	0	0	0	0	0	0	0	0	0	0	683500	0	0	0	0	0	0	228990	0	0	0	0	0	2097	0	0	0	0	1582351	0	0	0	29179669	0
FFQ	9	0	0	35	0	0	0	0	0	0	0	0	0	0	0	673404	0	0	0	0	0	0	213930	0	0	0	0	0	1783	0	0	0	0	1440120	0	0	0	29347510	0
FFQ	10	0	0	508	0	0	0	0	0	0	0	0	0	0	0	765315	0	0	0	0	0	0	332791	0	0	0	0	0	3265	0	0	0	0	1525940	0	0	0	29048963	0
FFQ	11	0	0	42	0	0	0	0	0	0	0	0	0	0	0	624143	0	0	0	0	0	0	292893	0	0	0	0	0	3470	0	0	0	0	1335247	0	0	0	29420987	0
FFQ	12	0	0	58	0	0	0	0	0	0	0	0	0	0	0	619490	0	0	0	0	0	0	277403	0	0	0	0	0	4034	0	0	0	0	1319532	0	0	0	29456265	0
FFQ	13	0	0	215	0	0	0	0	0	0	0	0	0	0	0	635329	0	0	0	0	0	0	298599	0	0	0	0	0	4602	0	0	0	0	1348769	0	0	0	29389268	0
FFQ	14	0	0	146	0	0	0	0	0	0	0	0	0	0	0	639645	0	0	0	0	0	0	298427	0	0	0	0	0	4575	0	0	0	0	1389213	0	0	0	29344776	0
FFQ	15	0	0	198	0	0	0	0	0	0	0	0	0	0	0	636940	0	0	0	0	0	0	297028	0	0	0	0	0	4194	0	0	0	0	1396752	0	0	0	29341670	0
FFQ	16	0	0	119	0	0	0	0	0	0	0	0	0	0	0	631653	0	0	0	0	0	0	303464	0	0	0	0	0	4651	0	0	0	0	1406010	0	0	0	29330885	0
FFQ	17	0	0	3	0	0	0	0	0	0	0	0	0	0	0	642382	0	0	0	0	0	0	308869	0	0	0	0	0	5585	0	0	0	0	1431548	0	0	0	29288395	0
FFQ	18	0	0	78	0	0	0	0	0	0	0	0	0	0	0	643720	0	0	0	0	0	0	310739	0	0	0	0	0	5534	0	0	0	0	1446521	0	0	0	29270190	0
FFQ	19	0	0	50	0	0	0	0	0	0	0	0	0	0	0	633599	0	0	0	0	0	0	309565	0	0	0	0	0	6358	0	0	0	0	1433556	0	0	0	29293654	0
FFQ	20	0	0	179	0	0	0	0	0	0	0	0	0	0	0	638832	0	0	0	0	0	0	311050	0	0	0	0	0	6030	0	0	0	0	1456641	0	0	0	29264050	0
FFQ	21	0	0	167	0	0	0	0	0	0	0	0	0	0	0	657484	0	0	0	0	0	0	318734	0	0	0	0	0	6951	0	0	0	0	1488437	0	0	0	29205009	0
FFQ	22	0	0	348	0	0	0	0	0	0	0	0	0	0	0	666952	0	0	0	0	0	0	313120	0	0	0	0	0	8870	0	0	0	0	1505016	0	0	0	29182476	0
FFQ	23	0	0	247	0	0	0	0	0	0	0	0	0	0	0	668964	0	0	0	0	0	0	306014	0	0	0	0	0	11520	0	0	0	0	1508959	0	0	0	29181078	0
FFQ	24	0	0	1227	0	0	0	0	0	0	0	0	0	0	0	694434	0	0	0	0	0	0	311031	0	0	0	0	0	15018	0	0	0	0	1553854	0	0	0	29101218	0
FFQ	25	0	0	138	0	0	0	0	0	0	0	0	0	0	0	703431	0	0	0	0	0	0	303535	0	0	0	0	0	19060	0	0	0	0	1555376	0	0	0	29095242	0
FFQ	26	0	0	65	0	0	0	0	0	0	0	0	0	0	0	733181	0	0	0	0	0	0	300357	0	0	0	0	0	23729	0	0	0	0	1540773	0	0	0	29078677	0
FFQ	27	0	0	289	0	0	0	0	0	0	0	0	0	0	0	745204	0	0	0	0	0	0	296518	0	0	0	0	0	31829	0	0	0	0	1546496	0	0	0	29056446	0
FFQ	28	0	0	554	0	0	0	0	0	0	0	0	0	0	0	758259	0	0	0	0	0	0	287500	0	0	0	0	0	39096	0	0	0	0	1547927	0	0	0	29043446	0
